2019-03-19,1.0000,1.0000,,封闭期,封闭期,
2019-03-22,1.0000,1.0000,,封闭期,封闭期,
2019-03-25,1.0001,1.0001,0.01%,开放申购,封闭期,
2019-03-26,1.0002,1.0002,0.01%,开放申购,封闭期,
2019-03-27,1.0002,1.0002,0.00%,开放申购,封闭期,
2019-03-28,1.0002,1.0002,0.00%,开放申购,封闭期,
2019-03-29,1.0002,1.0002,0.00%,开放申购,封闭期,
2019-04-01,1.0004,1.0004,0.02%,开放申购,封闭期,
2019-04-02,1.0006,1.0006,0.02%,开放申购,封闭期,
2019-04-03,1.0015,1.0015,0.09%,开放申购,封闭期,
2019-04-04,1.0018,1.0018,0.03%,开放申购,封闭期,
2019-04-08,1.0023,1.0023,0.05%,开放申购,封闭期,
2019-04-09,1.0025,1.0025,0.02%,开放申购,封闭期,
2019-04-10,1.0023,1.0023,-0.02%,开放申购,封闭期,
2019-04-11,1.0022,1.0022,-0.01%,开放申购,封闭期,
2019-04-12,1.0023,1.0023,0.01%,开放申购,封闭期,
2019-04-15,1.0023,1.0023,0.00%,开放申购,封闭期,
2019-04-16,1.0033,1.0033,0.10%,开放申购,封闭期,
2019-04-17,1.0033,1.0033,0.00%,开放申购,封闭期,
2019-04-18,1.0028,1.0028,-0.05%,开放申购,开放赎回,
2019-04-19,1.0036,1.0036,0.08%,开放申购,开放赎回,
2019-04-22,1.0028,1.0028,-0.08%,开放申购,开放赎回,
2019-04-23,1.0028,1.0028,0.00%,开放申购,开放赎回,
2019-04-24,1.0024,1.0024,-0.04%,开放申购,开放赎回,
2019-04-25,1.0020,1.0020,-0.04%,开放申购,开放赎回,
2019-04-26,1.0011,1.0011,-0.09%,开放申购,开放赎回,
2019-04-29,1.0019,1.0019,0.08%,开放申购,开放赎回,
2019-04-30,1.0046,1.0046,0.27%,开放申购,开放赎回,
2019-05-06,0.9631,0.9631,-4.13%,开放申购,开放赎回,
2019-05-07,0.9753,0.9753,1.27%,开放申购,开放赎回,
2019-05-08,0.9690,0.9690,-0.65%,开放申购,开放赎回,
2019-05-09,0.9594,0.9594,-0.99%,开放申购,开放赎回,
2019-05-10,0.9832,0.9832,2.48%,开放申购,开放赎回,
2019-05-13,0.9756,0.9756,-0.77%,开放申购,开放赎回,
2019-05-14,0.9702,0.9702,-0.55%,开放申购,开放赎回,
2019-05-15,0.9844,0.9844,1.46%,开放申购,开放赎回,
2019-05-16,0.9878,0.9878,0.35%,开放申购,开放赎回,
2019-05-17,0.9673,0.9673,-2.08%,开放申购,开放赎回,
