2013-03-26,1.0000,1.0000,,封闭期,封闭期,
2013-03-29,0.9993,0.9993,-0.07%,封闭期,封闭期,
2013-04-03,0.9976,0.9976,-0.17%,封闭期,封闭期,
2013-04-12,0.9991,0.9991,0.15%,封闭期,封闭期,
2013-04-19,1.0038,1.0038,0.47%,封闭期,封闭期,
2013-04-26,0.9973,0.9973,-0.65%,封闭期,封闭期,
2013-05-03,1.0004,1.0004,0.31%,封闭期,封闭期,
2013-05-10,1.0019,1.0019,0.15%,封闭期,封闭期,
2013-05-17,1.0137,1.0137,1.18%,封闭期,封闭期,
2013-05-24,1.0253,1.0253,1.14%,封闭期,封闭期,
2013-05-31,1.0199,1.0199,-0.53%,封闭期,封闭期,
2013-06-07,0.9987,0.9987,-2.08%,封闭期,封闭期,
2013-06-14,0.9999,0.9999,0.12%,封闭期,封闭期,
2013-06-21,0.9933,0.9933,-0.66%,封闭期,封闭期,
2013-06-26,0.9891,0.9891,-0.42%,开放申购,开放赎回,
2013-06-27,0.9878,0.9878,-0.13%,开放申购,开放赎回,
2013-06-28,0.9945,0.9945,0.68%,开放申购,开放赎回,
2013-06-30,0.9946,0.9946,0.01%,开放申购,开放赎回,
2013-07-01,1.0079,1.0079,1.34%,开放申购,开放赎回,
2013-07-02,1.0122,1.0122,0.43%,开放申购,开放赎回,
2013-07-03,1.0146,1.0146,0.24%,开放申购,开放赎回,
2013-07-04,1.0053,1.0053,-0.92%,开放申购,开放赎回,
2013-07-05,0.9983,0.9983,-0.70%,开放申购,开放赎回,
2013-07-08,0.9767,0.9767,-2.16%,开放申购,开放赎回,
2013-07-09,0.9786,0.9786,0.19%,开放申购,开放赎回,
2013-07-10,0.9966,0.9966,1.84%,开放申购,开放赎回,
2013-07-11,1.0084,1.0084,1.18%,开放申购,开放赎回,
2013-07-12,1.0137,1.0137,0.53%,开放申购,开放赎回,
2013-07-15,1.0470,1.0470,3.29%,开放申购,开放赎回,
2013-07-16,1.0492,1.0492,0.21%,开放申购,开放赎回,
2013-07-17,1.0339,1.0339,-1.46%,开放申购,开放赎回,
2013-07-18,1.0264,1.0264,-0.73%,开放申购,开放赎回,
2013-07-19,1.0205,1.0205,-0.57%,开放申购,开放赎回,
2013-07-22,1.0424,1.0424,2.15%,开放申购,开放赎回,
2013-07-23,1.0724,1.0724,2.88%,开放申购,开放赎回,
2013-07-24,1.0786,1.0786,0.58%,开放申购,开放赎回,
2013-07-25,1.0362,1.0362,-3.93%,开放申购,开放赎回,
2013-07-26,1.0281,1.0281,-0.78%,开放申购,开放赎回,
2013-07-29,1.0161,1.0161,-1.17%,开放申购,开放赎回,
2013-07-30,0.9965,0.9965,-1.93%,开放申购,开放赎回,
2013-07-31,0.9940,0.9940,-0.25%,开放申购,开放赎回,
2013-08-01,1.0381,1.0381,4.44%,开放申购,开放赎回,
2013-08-02,1.0483,1.0483,0.98%,开放申购,开放赎回,
2013-08-05,1.0642,1.0642,1.52%,开放申购,开放赎回,
2013-08-06,1.0759,1.0759,1.10%,开放申购,开放赎回,
2013-08-07,1.0544,1.0544,-2.00%,开放申购,开放赎回,
2013-08-08,1.0608,1.0608,0.61%,开放申购,开放赎回,
2013-08-09,1.0568,1.0568,-0.38%,开放申购,开放赎回,
2013-08-12,1.0488,1.0488,-0.76%,开放申购,开放赎回,
2013-08-13,1.0469,1.0469,-0.18%,开放申购,开放赎回,
2013-08-14,1.0498,1.0498,0.28%,开放申购,开放赎回,
2013-08-15,1.0394,1.0394,-0.99%,开放申购,开放赎回,
2013-08-16,1.0106,1.0106,-2.77%,开放申购,开放赎回,
2013-08-19,1.0433,1.0433,3.24%,开放申购,开放赎回,
2013-08-20,1.0482,1.0482,0.47%,开放申购,开放赎回,
2013-08-21,1.0509,1.0509,0.26%,开放申购,开放赎回,
2013-08-22,1.0609,1.0609,0.95%,开放申购,开放赎回,
2013-08-23,1.0736,1.0736,1.20%,开放申购,开放赎回,
2013-08-26,1.0972,1.0972,2.20%,开放申购,开放赎回,
2013-08-27,1.1056,1.1056,0.77%,开放申购,开放赎回,
2013-08-28,1.0745,1.0745,-2.81%,开放申购,开放赎回,
2013-08-29,1.0705,1.0705,-0.37%,开放申购,开放赎回,
2013-08-30,1.0403,1.0403,-2.82%,开放申购,开放赎回,
2013-09-02,1.0613,1.0613,2.02%,开放申购,开放赎回,
2013-09-03,1.0754,1.0754,1.33%,开放申购,开放赎回,
2013-09-04,1.0749,1.0749,-0.05%,开放申购,开放赎回,
2013-09-05,1.0891,1.0891,1.32%,开放申购,开放赎回,
2013-09-06,1.0958,1.0958,0.62%,开放申购,开放赎回,
2013-09-09,1.0961,1.0961,0.03%,开放申购,开放赎回,
2013-09-10,1.0823,1.0823,-1.26%,开放申购,开放赎回,
2013-09-11,1.0557,1.0557,-2.46%,开放申购,开放赎回,
2013-09-12,1.0681,1.0681,1.17%,开放申购,开放赎回,
2013-09-13,1.0868,1.0868,1.75%,开放申购,开放赎回,
2013-09-16,1.1030,1.1030,1.49%,开放申购,开放赎回,
2013-09-17,1.0987,1.0987,-0.39%,开放申购,开放赎回,
2013-09-18,1.1157,1.1157,1.55%,开放申购,开放赎回,
2013-09-23,1.1436,1.1436,2.50%,开放申购,开放赎回,
2013-09-24,1.1309,1.1309,-1.11%,开放申购,开放赎回,
2013-09-25,1.1234,1.1234,-0.66%,开放申购,开放赎回,
2013-09-26,1.1158,1.1158,-0.68%,开放申购,开放赎回,
2013-09-27,1.1246,1.1246,0.79%,开放申购,开放赎回,
2013-09-30,1.1452,1.1452,1.83%,开放申购,开放赎回,
2013-10-08,1.1724,1.1724,2.38%,开放申购,开放赎回,
2013-10-09,1.1890,1.1890,1.42%,开放申购,开放赎回,
2013-10-10,1.1608,1.1608,-2.37%,开放申购,开放赎回,
2013-10-11,1.1662,1.1662,0.47%,开放申购,开放赎回,
2013-10-14,1.1689,1.1689,0.23%,开放申购,开放赎回,
2013-10-15,1.1570,1.1570,-1.02%,开放申购,开放赎回,
2013-10-16,1.1186,1.1186,-3.32%,开放申购,开放赎回,
