2013-03-27,1.0000,1.0000,,封闭期,封闭期,
2013-03-29,1.0000,1.0000,0.00%,封闭期,封闭期,
2013-04-03,0.9980,0.9980,-0.20%,封闭期,封闭期,
2013-04-12,0.9980,0.9980,0.00%,封闭期,封闭期,
2013-04-19,0.9980,0.9980,0.00%,封闭期,封闭期,
2013-04-26,0.9960,0.9960,-0.20%,封闭期,封闭期,
2013-05-03,0.9970,0.9970,0.10%,封闭期,封闭期,
2013-05-10,0.9960,0.9960,-0.10%,封闭期,封闭期,
2013-05-13,0.9960,0.9960,0.00%,开放申购,开放赎回,
2013-05-14,0.9950,0.9950,-0.10%,开放申购,开放赎回,
2013-05-15,0.9960,0.9960,0.10%,开放申购,开放赎回,
2013-05-16,0.9970,0.9970,0.10%,开放申购,开放赎回,
2013-05-17,0.9990,0.9990,0.20%,开放申购,开放赎回,
2013-05-20,1.0020,1.0020,0.30%,开放申购,开放赎回,
2013-05-21,1.0060,1.0060,0.40%,开放申购,开放赎回,
2013-05-22,1.0040,1.0040,-0.20%,开放申购,开放赎回,
2013-05-23,1.0040,1.0040,0.00%,开放申购,开放赎回,
2013-05-24,1.0100,1.0100,0.60%,开放申购,开放赎回,
2013-05-27,1.0120,1.0120,0.20%,开放申购,开放赎回,
2013-05-28,1.0120,1.0120,0.00%,开放申购,开放赎回,
2013-05-29,1.0180,1.0180,0.59%,开放申购,开放赎回,
2013-05-30,1.0190,1.0190,0.10%,开放申购,开放赎回,
2013-05-31,1.0160,1.0160,-0.29%,开放申购,开放赎回,
2013-06-03,1.0140,1.0140,-0.20%,开放申购,开放赎回,
2013-06-04,1.0110,1.0110,-0.30%,开放申购,开放赎回,
2013-06-05,1.0130,1.0130,0.20%,开放申购,开放赎回,
2013-06-06,1.0120,1.0120,-0.10%,开放申购,开放赎回,
2013-06-07,1.0090,1.0090,-0.30%,开放申购,开放赎回,
2013-06-13,1.0060,1.0060,-0.30%,开放申购,开放赎回,
2013-06-14,1.0090,1.0090,0.30%,开放申购,开放赎回,
2013-06-17,1.0090,1.0090,0.00%,开放申购,开放赎回,
2013-06-18,1.0100,1.0100,0.10%,开放申购,开放赎回,
2013-06-19,1.0090,1.0090,-0.10%,开放申购,开放赎回,
2013-06-20,1.0070,1.0070,-0.20%,开放申购,开放赎回,
2013-06-21,1.0070,1.0070,0.00%,开放申购,开放赎回,
2013-06-24,1.0010,1.0010,-0.60%,开放申购,开放赎回,
2013-06-25,1.0020,1.0020,0.10%,开放申购,开放赎回,
2013-06-26,1.0100,1.0100,0.80%,开放申购,开放赎回,
2013-06-27,1.0040,1.0040,-0.59%,开放申购,开放赎回,
2013-06-28,1.0040,1.0040,0.00%,开放申购,开放赎回,
2013-06-30,1.0040,1.0040,0.00%,开放申购,开放赎回,
2013-07-01,1.0160,1.0160,1.20%,开放申购,开放赎回,
2013-07-02,1.0240,1.0240,0.79%,开放申购,开放赎回,
2013-07-03,1.0270,1.0270,0.29%,开放申购,开放赎回,
2013-07-04,1.0290,1.0290,0.19%,开放申购,开放赎回,
2013-07-05,1.0290,1.0290,0.00%,开放申购,开放赎回,
2013-07-08,1.0130,1.0130,-1.55%,开放申购,开放赎回,
2013-07-09,1.0090,1.0090,-0.39%,开放申购,开放赎回,
2013-07-10,1.0180,1.0180,0.89%,开放申购,开放赎回,
2013-07-11,1.0340,1.0340,1.57%,开放申购,开放赎回,
2013-07-12,1.0310,1.0310,-0.29%,开放申购,开放赎回,
2013-07-15,1.0500,1.0500,1.84%,开放申购,开放赎回,
2013-07-16,1.0560,1.0560,0.57%,开放申购,开放赎回,
2013-07-17,1.0440,1.0440,-1.14%,开放申购,开放赎回,
2013-07-18,1.0380,1.0380,-0.57%,开放申购,开放赎回,
2013-07-19,1.0210,1.0210,-1.64%,开放申购,开放赎回,
2013-07-22,1.0380,1.0380,1.67%,开放申购,开放赎回,
2013-07-23,1.0590,1.0590,2.02%,开放申购,开放赎回,
2013-07-24,1.0600,1.0600,0.09%,开放申购,开放赎回,
2013-07-25,1.0380,1.0380,-2.08%,开放申购,开放赎回,
2013-07-26,1.0270,1.0270,-1.06%,开放申购,开放赎回,
2013-07-29,1.0150,1.0150,-1.17%,开放申购,开放赎回,
2013-07-30,1.0070,1.0070,-0.79%,开放申购,开放赎回,
2013-07-31,1.0110,1.0110,0.40%,开放申购,开放赎回,
2013-08-01,1.0350,1.0350,2.37%,开放申购,开放赎回,
2013-08-02,1.0390,1.0390,0.39%,开放申购,开放赎回,
2013-08-05,1.0530,1.0530,1.35%,开放申购,开放赎回,
2013-08-06,1.0620,1.0620,0.85%,开放申购,开放赎回,
2013-08-07,1.0530,1.0530,-0.85%,开放申购,开放赎回,
2013-08-08,1.0570,1.0570,0.38%,开放申购,开放赎回,
2013-08-09,1.0580,1.0580,0.09%,开放申购,开放赎回,
2013-08-12,1.0630,1.0630,0.47%,开放申购,开放赎回,
2013-08-13,1.0680,1.0680,0.47%,开放申购,开放赎回,
2013-08-14,1.0680,1.0680,0.00%,开放申购,开放赎回,
2013-08-15,1.0530,1.0530,-1.40%,开放申购,开放赎回,
2013-08-16,1.0410,1.0410,-1.14%,开放申购,开放赎回,
2013-08-19,1.0600,1.0600,1.83%,开放申购,开放赎回,
2013-08-20,1.0640,1.0640,0.38%,开放申购,开放赎回,
2013-08-21,1.0650,1.0650,0.09%,开放申购,开放赎回,
2013-08-22,1.0720,1.0720,0.66%,开放申购,开放赎回,
2013-08-23,1.0700,1.0700,-0.19%,开放申购,开放赎回,
2013-08-26,1.0900,1.0900,1.87%,开放申购,开放赎回,
2013-08-27,1.0890,1.0890,-0.09%,开放申购,开放赎回,
2013-08-28,1.0710,1.0710,-1.65%,开放申购,开放赎回,
2013-08-29,1.0640,1.0640,-0.65%,开放申购,开放赎回,
2013-08-30,1.0420,1.0420,-2.07%,开放申购,开放赎回,
2013-09-02,1.0510,1.0510,0.86%,开放申购,开放赎回,
2013-09-03,1.0650,1.0650,1.33%,开放申购,开放赎回,
2013-09-04,1.0690,1.0690,0.38%,开放申购,开放赎回,
2013-09-05,1.0770,1.0770,0.75%,开放申购,开放赎回,
2013-09-06,1.0780,1.0780,0.09%,开放申购,开放赎回,
2013-09-09,1.0810,1.0810,0.28%,开放申购,开放赎回,
2013-09-10,1.0830,1.0830,0.19%,开放申购,开放赎回,
2013-09-11,1.0710,1.0710,-1.11%,开放申购,开放赎回,
2013-09-12,1.0770,1.0770,0.56%,开放申购,开放赎回,
2013-09-13,1.0990,1.0990,2.04%,开放申购,开放赎回,
2013-09-16,1.1120,1.1120,1.18%,开放申购,开放赎回,
2013-09-17,1.1070,1.1070,-0.45%,开放申购,开放赎回,
2013-09-18,1.1120,1.1120,0.45%,开放申购,开放赎回,
2013-09-23,1.1340,1.1340,1.98%,开放申购,开放赎回,
2013-09-24,1.1310,1.1310,-0.26%,开放申购,开放赎回,
2013-09-25,1.1280,1.1280,-0.27%,开放申购,开放赎回,
2013-09-26,1.1140,1.1140,-1.24%,开放申购,开放赎回,
2013-09-27,1.1270,1.1270,1.17%,开放申购,开放赎回,
2013-09-30,1.1460,1.1460,1.69%,开放申购,开放赎回,
2013-10-08,1.1610,1.1610,1.31%,开放申购,开放赎回,
2013-10-09,1.1820,1.1820,1.81%,开放申购,开放赎回,
2013-10-10,1.1680,1.1680,-1.18%,开放申购,开放赎回,
2013-10-11,1.1760,1.1760,0.68%,开放申购,开放赎回,
2013-10-14,1.1990,1.1990,1.96%,开放申购,开放赎回,
2013-10-15,1.2030,1.2030,0.33%,开放申购,开放赎回,
2013-10-16,1.1770,1.1770,-2.16%,开放申购,开放赎回,
2013-10-17,1.1740,1.1740,-0.25%,开放申购,开放赎回,
2013-10-18,1.1770,1.1770,0.26%,开放申购,开放赎回,
2013-10-21,1.2080,1.2080,2.63%,开放申购,开放赎回,
2013-10-22,1.1950,1.1950,-1.08%,开放申购,开放赎回,
2013-10-23,1.1700,1.1700,-2.09%,开放申购,开放赎回,
2013-10-24,1.1530,1.1530,-1.45%,开放申购,开放赎回,
2013-10-25,1.1420,1.1420,-0.95%,开放申购,开放赎回,
2013-10-28,1.1460,1.1460,0.35%,开放申购,开放赎回,
2013-10-29,1.1170,1.1170,-2.53%,开放申购,开放赎回,
2013-10-30,1.1350,1.1350,1.61%,开放申购,开放赎回,
2013-10-31,1.1100,1.1100,-2.20%,开放申购,开放赎回,
2013-11-01,1.1090,1.1090,-0.09%,开放申购,开放赎回,
2013-11-04,1.1170,1.1170,0.72%,开放申购,开放赎回,
2013-11-05,1.1230,1.1230,0.54%,开放申购,开放赎回,
2013-11-06,1.1180,1.1180,-0.45%,开放申购,开放赎回,
2013-11-07,1.1050,1.1050,-1.16%,开放申购,开放赎回,
2013-11-08,1.0900,1.0900,-1.36%,开放申购,开放赎回,
2013-11-11,1.0970,1.0970,0.64%,开放申购,开放赎回,
2013-11-12,1.1050,1.1050,0.73%,开放申购,开放赎回,
2013-11-13,1.0970,1.0970,-0.72%,开放申购,开放赎回,
2013-11-14,1.1040,1.1040,0.64%,开放申购,开放赎回,
2013-11-15,1.1210,1.1210,1.54%,开放申购,开放赎回,
2013-11-18,1.1380,1.1380,1.52%,开放申购,开放赎回,
2013-11-19,1.1380,1.1380,0.00%,开放申购,开放赎回,
2013-11-20,1.1480,1.1480,0.88%,开放申购,开放赎回,
2013-11-21,1.1510,1.1510,0.26%,开放申购,开放赎回,
2013-11-22,1.1540,1.1540,0.26%,开放申购,开放赎回,
2013-11-25,1.1540,1.1540,0.00%,开放申购,开放赎回,
2013-11-26,1.1550,1.1550,0.09%,开放申购,开放赎回,
2013-11-27,1.1690,1.1690,1.21%,开放申购,开放赎回,
2013-11-28,1.1770,1.1770,0.68%,开放申购,开放赎回,
2013-11-29,1.1800,1.1800,0.25%,开放申购,开放赎回,
2013-12-02,1.1270,1.1270,-4.49%,开放申购,开放赎回,
2013-12-03,1.1410,1.1410,1.24%,开放申购,开放赎回,
2013-12-04,1.1460,1.1460,0.44%,开放申购,开放赎回,
2013-12-05,1.1410,1.1410,-0.44%,开放申购,开放赎回,
2013-12-06,1.1450,1.1450,0.35%,开放申购,开放赎回,
2013-12-09,1.1580,1.1580,1.14%,开放申购,开放赎回,
2013-12-10,1.1580,1.1580,0.00%,开放申购,开放赎回,
2013-12-11,1.1480,1.1480,-0.86%,开放申购,开放赎回,
2013-12-12,1.1530,1.1530,0.44%,开放申购,开放赎回,
2013-12-13,1.1590,1.1590,0.52%,开放申购,开放赎回,
2013-12-16,1.1500,1.1500,-0.78%,开放申购,开放赎回,
2013-12-17,1.1400,1.1400,-0.87%,开放申购,开放赎回,
2013-12-18,1.1350,1.1350,-0.44%,开放申购,开放赎回,
2013-12-19,1.1330,1.1330,-0.18%,开放申购,开放赎回,
2013-12-20,1.1240,1.1240,-0.79%,开放申购,开放赎回,
2013-12-23,1.1180,1.1180,-0.53%,开放申购,开放赎回,
2013-12-24,1.1240,1.1240,0.54%,开放申购,开放赎回,
2013-12-25,1.1420,1.1420,1.60%,开放申购,开放赎回,
2013-12-26,1.1290,1.1290,-1.14%,开放申购,开放赎回,
2013-12-27,1.1490,1.1490,1.77%,开放申购,开放赎回,
2013-12-30,1.1520,1.1520,0.26%,开放申购,开放赎回,
2013-12-31,1.1620,1.1620,0.87%,开放申购,开放赎回,
2014-01-02,1.1630,1.1630,0.09%,开放申购,开放赎回,
2014-01-03,1.1740,1.1740,0.95%,开放申购,开放赎回,
2014-01-06,1.1630,1.1630,-0.94%,开放申购,开放赎回,
2014-01-07,1.1710,1.1710,0.69%,开放申购,开放赎回,
2014-01-08,1.1790,1.1790,0.68%,开放申购,开放赎回,
2014-01-09,1.1700,1.1700,-0.76%,开放申购,开放赎回,
2014-01-10,1.1480,1.1480,-1.88%,开放申购,开放赎回,
2014-01-13,1.1340,1.1340,-1.22%,开放申购,开放赎回,
2014-01-14,1.1470,1.1470,1.15%,开放申购,开放赎回,
2014-01-15,1.1550,1.1550,0.70%,开放申购,开放赎回,
2014-01-16,1.1560,1.1560,0.09%,开放申购,开放赎回,
2014-01-17,1.1500,1.1500,-0.52%,开放申购,开放赎回,
2014-01-20,1.1520,1.1520,0.17%,开放申购,开放赎回,
2014-01-21,1.1420,1.1420,-0.87%,开放申购,开放赎回,
2014-01-22,1.1770,1.1770,3.06%,开放申购,开放赎回,
2014-01-23,1.1890,1.1890,1.02%,开放申购,开放赎回,
2014-01-24,1.2070,1.2070,1.51%,开放申购,开放赎回,
2014-01-27,1.2130,1.2130,0.50%,开放申购,开放赎回,
2014-01-28,1.2260,1.2260,1.07%,开放申购,开放赎回,
2014-01-29,1.2450,1.2450,1.55%,开放申购,开放赎回,
2014-01-30,1.2510,1.2510,0.48%,开放申购,开放赎回,
2014-02-07,1.2730,1.2730,1.76%,开放申购,开放赎回,
2014-02-10,1.3040,1.3040,2.44%,开放申购,开放赎回,
2014-02-11,1.2900,1.2900,-1.07%,开放申购,开放赎回,
2014-02-12,1.3110,1.3110,1.63%,开放申购,开放赎回,
2014-02-13,1.2920,1.2920,-1.45%,开放申购,开放赎回,
2014-02-14,1.3090,1.3090,1.32%,开放申购,开放赎回,
2014-02-17,1.3330,1.3330,1.83%,开放申购,开放赎回,
2014-02-18,1.3530,1.3530,1.50%,开放申购,开放赎回,
2014-02-19,1.3420,1.3420,-0.81%,开放申购,开放赎回,
2014-02-20,1.3360,1.3360,-0.45%,开放申购,开放赎回,
2014-02-21,1.3520,1.3520,1.20%,开放申购,开放赎回,
2014-02-24,1.3470,1.3470,-0.37%,开放申购,开放赎回,
2014-02-25,1.2770,1.2770,-5.20%,开放申购,开放赎回,
2014-02-26,1.2900,1.2900,1.02%,开放申购,开放赎回,
2014-02-27,1.2850,1.2850,-0.39%,开放申购,开放赎回,
2014-02-28,1.2740,1.2740,-0.86%,开放申购,开放赎回,
2014-03-03,1.3000,1.3000,2.04%,开放申购,开放赎回,
2014-03-04,1.2910,1.2910,-0.69%,开放申购,开放赎回,
2014-03-05,1.2870,1.2870,-0.31%,开放申购,开放赎回,
2014-03-06,1.2930,1.2930,0.47%,开放申购,开放赎回,
2014-03-07,1.3460,1.3460,4.10%,开放申购,开放赎回,
2014-03-10,1.3020,1.3020,-3.27%,开放申购,开放赎回,
2014-03-11,1.2690,1.2690,-2.53%,开放申购,开放赎回,
2014-03-12,1.2620,1.2620,-0.55%,开放申购,开放赎回,
2014-03-13,1.2730,1.2730,0.87%,开放申购,开放赎回,
2014-03-14,1.2710,1.2710,-0.16%,开放申购,开放赎回,
2014-03-17,1.3070,1.3070,2.83%,开放申购,开放赎回,
2014-03-18,1.3110,1.3110,0.31%,开放申购,开放赎回,
2014-03-19,1.3060,1.3060,-0.38%,开放申购,开放赎回,
2014-03-20,1.2910,1.2910,-1.15%,开放申购,开放赎回,
2014-03-21,1.3040,1.3040,1.01%,开放申购,开放赎回,
2014-03-24,1.3140,1.3140,0.77%,开放申购,开放赎回,
2014-03-25,1.2380,1.3080,-0.46%,开放申购,开放赎回,每份派现金0.0700元
2014-03-26,1.2520,1.3220,1.13%,开放申购,开放赎回,
2014-03-27,1.2380,1.3080,-1.12%,开放申购,开放赎回,
2014-03-28,1.2210,1.2910,-1.37%,开放申购,开放赎回,
2014-03-31,1.2170,1.2870,-0.33%,开放申购,开放赎回,
2014-04-01,1.2420,1.3120,2.05%,开放申购,开放赎回,
2014-04-02,1.2440,1.3140,0.16%,开放申购,开放赎回,
2014-04-03,1.2450,1.3150,0.08%,开放申购,开放赎回,
2014-04-04,1.2570,1.3270,0.96%,开放申购,开放赎回,
2014-04-08,1.2690,1.3390,0.95%,开放申购,开放赎回,
2014-04-09,1.2750,1.3450,0.47%,开放申购,开放赎回,
2014-04-10,1.2800,1.3500,0.39%,开放申购,开放赎回,
2014-04-11,1.2780,1.3480,-0.16%,开放申购,开放赎回,
2014-04-14,1.2780,1.3480,0.00%,开放申购,开放赎回,
2014-04-15,1.2720,1.3420,-0.47%,开放申购,开放赎回,
2014-04-16,1.2690,1.3390,-0.24%,开放申购,开放赎回,
2014-04-17,1.2660,1.3360,-0.24%,开放申购,开放赎回,
2014-04-18,1.2680,1.3380,0.16%,开放申购,开放赎回,
2014-04-21,1.2590,1.3290,-0.71%,开放申购,开放赎回,
2014-04-22,1.2480,1.3180,-0.87%,开放申购,开放赎回,
2014-04-23,1.2450,1.3150,-0.24%,开放申购,开放赎回,
2014-04-24,1.2390,1.3090,-0.48%,开放申购,开放赎回,
2014-04-25,1.2240,1.2940,-1.21%,开放申购,开放赎回,
2014-04-28,1.2150,1.2850,-0.74%,开放申购,开放赎回,
