2013-04-23,1.0000,1.0000,,封闭期,封闭期,
2013-04-26,1.0000,1.0000,0.00%,封闭期,封闭期,
2013-05-03,1.0000,1.0000,0.00%,封闭期,封闭期,
2013-05-10,1.0010,1.0010,0.10%,封闭期,封闭期,
2013-05-17,1.0000,1.0000,-0.10%,封闭期,封闭期,
2013-05-24,0.9990,0.9990,-0.10%,封闭期,封闭期,
2013-05-31,0.9980,0.9980,-0.10%,封闭期,封闭期,
2013-06-06,0.9950,0.9950,-0.30%,封闭期,封闭期,
2013-06-07,0.9950,0.9950,0.00%,开放申购,开放赎回,
2013-06-13,0.9940,0.9940,-0.10%,开放申购,开放赎回,
2013-06-14,0.9930,0.9930,-0.10%,开放申购,开放赎回,
2013-06-17,0.9910,0.9910,-0.20%,开放申购,开放赎回,
2013-06-18,0.9930,0.9930,0.20%,开放申购,开放赎回,
2013-06-19,0.9910,0.9910,-0.20%,开放申购,开放赎回,
2013-06-20,0.9870,0.9870,-0.40%,开放申购,开放赎回,
2013-06-21,0.9890,0.9890,0.20%,开放申购,开放赎回,
2013-06-24,0.9820,0.9820,-0.71%,开放申购,开放赎回,
2013-06-25,0.9810,0.9810,-0.10%,开放申购,开放赎回,
2013-06-26,0.9790,0.9790,-0.20%,开放申购,开放赎回,
2013-06-27,0.9800,0.9800,0.10%,开放申购,开放赎回,
2013-06-28,0.9810,0.9810,0.10%,开放申购,开放赎回,
2013-06-30,0.9810,0.9810,0.00%,开放申购,开放赎回,
2013-07-01,0.9820,0.9820,0.10%,开放申购,开放赎回,
2013-07-02,0.9820,0.9820,0.00%,开放申购,开放赎回,
2013-07-03,0.9820,0.9820,0.00%,开放申购,开放赎回,
2013-07-04,0.9830,0.9830,0.10%,开放申购,开放赎回,
2013-07-05,0.9850,0.9850,0.20%,开放申购,开放赎回,
2013-07-08,0.9840,0.9840,-0.10%,开放申购,开放赎回,
2013-07-09,0.9830,0.9830,-0.10%,开放申购,开放赎回,
2013-07-10,0.9850,0.9850,0.20%,开放申购,开放赎回,
2013-07-11,0.9860,0.9860,0.10%,开放申购,开放赎回,
2013-07-12,0.9840,0.9840,-0.20%,开放申购,开放赎回,
2013-07-15,0.9850,0.9850,0.10%,开放申购,开放赎回,
2013-07-16,0.9850,0.9850,0.00%,开放申购,开放赎回,
2013-07-17,0.9830,0.9830,-0.20%,开放申购,开放赎回,
2013-07-18,0.9810,0.9810,-0.20%,开放申购,开放赎回,
2013-07-19,0.9770,0.9770,-0.41%,开放申购,开放赎回,
2013-07-22,0.9770,0.9770,0.00%,开放申购,开放赎回,
2013-07-23,0.9770,0.9770,0.00%,开放申购,开放赎回,
2013-07-24,0.9750,0.9750,-0.20%,开放申购,开放赎回,
2013-07-25,0.9750,0.9750,0.00%,开放申购,开放赎回,
2013-07-26,0.9740,0.9740,-0.10%,开放申购,开放赎回,
2013-07-29,0.9740,0.9740,0.00%,开放申购,开放赎回,
2013-07-30,0.9750,0.9750,0.10%,开放申购,开放赎回,
2013-07-31,0.9740,0.9740,-0.10%,开放申购,开放赎回,
2013-08-01,0.9760,0.9760,0.21%,开放申购,开放赎回,
2013-08-02,0.9780,0.9780,0.20%,开放申购,开放赎回,
2013-08-05,0.9760,0.9760,-0.20%,开放申购,开放赎回,
2013-08-06,0.9780,0.9780,0.20%,开放申购,开放赎回,
2013-08-07,0.9790,0.9790,0.10%,开放申购,开放赎回,
2013-08-08,0.9770,0.9770,-0.20%,开放申购,开放赎回,
2013-08-09,0.9770,0.9770,0.00%,开放申购,开放赎回,
2013-08-12,0.9770,0.9770,0.00%,开放申购,开放赎回,
2013-08-13,0.9770,0.9770,0.00%,开放申购,开放赎回,
2013-08-14,0.9750,0.9750,-0.20%,开放申购,开放赎回,
2013-08-15,0.9730,0.9730,-0.21%,开放申购,开放赎回,
2013-08-16,0.9710,0.9710,-0.21%,开放申购,开放赎回,
2013-08-19,0.9720,0.9720,0.10%,开放申购,开放赎回,
2013-08-20,0.9700,0.9700,-0.21%,开放申购,开放赎回,
2013-08-21,0.9730,0.9730,0.31%,开放申购,开放赎回,
2013-08-22,0.9710,0.9710,-0.21%,开放申购,开放赎回,
2013-08-23,0.9730,0.9730,0.21%,开放申购,开放赎回,
2013-08-26,0.9760,0.9760,0.31%,开放申购,开放赎回,
2013-08-27,0.9760,0.9760,0.00%,开放申购,开放赎回,
2013-08-28,0.9730,0.9730,-0.31%,开放申购,开放赎回,
2013-08-29,0.9730,0.9730,0.00%,开放申购,开放赎回,
2013-08-30,0.9740,0.9740,0.10%,开放申购,开放赎回,
2013-09-02,0.9770,0.9770,0.31%,开放申购,开放赎回,
2013-09-03,0.9790,0.9790,0.20%,开放申购,开放赎回,
2013-09-04,0.9790,0.9790,0.00%,开放申购,开放赎回,
2013-09-05,0.9790,0.9790,0.00%,开放申购,开放赎回,
2013-09-06,0.9810,0.9810,0.20%,开放申购,开放赎回,
2013-09-09,0.9840,0.9840,0.31%,开放申购,开放赎回,
2013-09-10,0.9830,0.9830,-0.10%,开放申购,开放赎回,
2013-09-11,0.9820,0.9820,-0.10%,开放申购,开放赎回,
2013-09-12,0.9810,0.9810,-0.10%,开放申购,开放赎回,
2013-09-13,0.9810,0.9810,0.00%,开放申购,开放赎回,
2013-09-16,0.9810,0.9810,0.00%,开放申购,开放赎回,
2013-09-17,0.9820,0.9820,0.10%,开放申购,开放赎回,
2013-09-18,0.9830,0.9830,0.10%,开放申购,开放赎回,
2013-09-23,0.9860,0.9860,0.31%,开放申购,开放赎回,
2013-09-24,0.9850,0.9850,-0.10%,开放申购,开放赎回,
2013-09-25,0.9820,0.9820,-0.30%,开放申购,开放赎回,
2013-09-26,0.9800,0.9800,-0.20%,开放申购,开放赎回,
2013-09-27,0.9810,0.9810,0.10%,开放申购,开放赎回,
2013-09-30,0.9820,0.9820,0.10%,开放申购,开放赎回,
2013-10-08,0.9870,0.9870,0.51%,开放申购,开放赎回,
2013-10-09,0.9890,0.9890,0.20%,开放申购,开放赎回,
2013-10-10,0.9860,0.9860,-0.30%,开放申购,开放赎回,
2013-10-11,0.9890,0.9890,0.30%,开放申购,开放赎回,
2013-10-14,0.9880,0.9880,-0.10%,开放申购,开放赎回,
2013-10-15,0.9890,0.9890,0.10%,开放申购,开放赎回,
2013-10-16,0.9850,0.9850,-0.40%,开放申购,开放赎回,
2013-10-17,0.9830,0.9830,-0.20%,开放申购,开放赎回,
2013-10-18,0.9840,0.9840,0.10%,开放申购,开放赎回,
2013-10-21,0.9870,0.9870,0.30%,开放申购,开放赎回,
2013-10-22,0.9840,0.9840,-0.30%,开放申购,开放赎回,
2013-10-23,0.9820,0.9820,-0.20%,开放申购,开放赎回,
2013-10-24,0.9820,0.9820,0.00%,开放申购,开放赎回,
2013-10-25,0.9780,0.9780,-0.41%,开放申购,开放赎回,
2013-10-28,0.9750,0.9750,-0.31%,开放申购,开放赎回,
2013-10-29,0.9740,0.9740,-0.10%,开放申购,开放赎回,
2013-10-30,0.9760,0.9760,0.21%,开放申购,开放赎回,
2013-10-31,0.9720,0.9720,-0.41%,开放申购,开放赎回,
2013-11-01,0.9740,0.9740,0.21%,开放申购,开放赎回,
2013-11-04,0.9740,0.9740,0.00%,开放申购,开放赎回,
2013-11-05,0.9760,0.9760,0.21%,开放申购,开放赎回,
2013-11-06,0.9750,0.9750,-0.10%,开放申购,开放赎回,
2013-11-07,0.9700,0.9700,-0.51%,开放申购,开放赎回,
2013-11-08,0.9690,0.9690,-0.10%,开放申购,开放赎回,
2013-11-11,0.9670,0.9670,-0.21%,开放申购,开放赎回,
2013-11-12,0.9650,0.9650,-0.21%,开放申购,开放赎回,
2013-11-13,0.9620,0.9620,-0.31%,开放申购,开放赎回,
2013-11-14,0.9630,0.9630,0.10%,开放申购,开放赎回,
2013-11-15,0.9630,0.9630,0.00%,开放申购,开放赎回,
2013-11-18,0.9640,0.9640,0.10%,开放申购,开放赎回,
2013-11-19,0.9630,0.9630,-0.10%,开放申购,开放赎回,
2013-11-20,0.9620,0.9620,-0.10%,开放申购,开放赎回,
2013-11-21,0.9620,0.9620,0.00%,开放申购,开放赎回,
2013-11-22,0.9590,0.9590,-0.31%,开放申购,开放赎回,
2013-11-25,0.9620,0.9620,0.31%,开放申购,开放赎回,
2013-11-26,0.9610,0.9610,-0.10%,开放申购,开放赎回,
2013-11-27,0.9620,0.9620,0.10%,开放申购,开放赎回,
2013-11-28,0.9640,0.9640,0.21%,开放申购,开放赎回,
2013-11-29,0.9680,0.9680,0.41%,开放申购,开放赎回,
2013-12-02,0.9620,0.9620,-0.62%,开放申购,开放赎回,
2013-12-03,0.9640,0.9640,0.21%,开放申购,开放赎回,
2013-12-04,0.9680,0.9680,0.41%,开放申购,开放赎回,
2013-12-05,0.9650,0.9650,-0.31%,开放申购,开放赎回,
2013-12-06,0.9630,0.9630,-0.21%,开放申购,开放赎回,
2013-12-09,0.9620,0.9620,-0.10%,开放申购,开放赎回,
2013-12-10,0.9630,0.9630,0.10%,开放申购,开放赎回,
2013-12-11,0.9610,0.9610,-0.21%,开放申购,开放赎回,
2013-12-12,0.9620,0.9620,0.10%,开放申购,开放赎回,
2013-12-13,0.9650,0.9650,0.31%,开放申购,开放赎回,
2013-12-16,0.9610,0.9610,-0.41%,开放申购,开放赎回,
2013-12-17,0.9590,0.9590,-0.21%,开放申购,开放赎回,
2013-12-18,0.9570,0.9570,-0.21%,开放申购,开放赎回,
2013-12-19,0.9540,0.9540,-0.31%,开放申购,开放赎回,
2013-12-20,0.9490,0.9490,-0.52%,开放申购,开放赎回,
2013-12-23,0.9480,0.9480,-0.11%,开放申购,开放赎回,
2013-12-24,0.9520,0.9520,0.42%,开放申购,开放赎回,
2013-12-25,0.9570,0.9570,0.53%,开放申购,开放赎回,
2013-12-26,0.9560,0.9560,-0.10%,开放申购,开放赎回,
2013-12-27,0.9590,0.9590,0.31%,开放申购,开放赎回,
2013-12-30,0.9580,0.9580,-0.10%,开放申购,开放赎回,
2013-12-31,0.9620,0.9620,0.42%,开放申购,开放赎回,
2014-01-02,0.9670,0.9670,0.52%,开放申购,开放赎回,
2014-01-03,0.9640,0.9640,-0.31%,开放申购,开放赎回,
2014-01-06,0.9580,0.9580,-0.62%,开放申购,开放赎回,
2014-01-07,0.9610,0.9610,0.31%,开放申购,开放赎回,
2014-01-08,0.9600,0.9600,-0.10%,开放申购,开放赎回,
2014-01-09,0.9580,0.9580,-0.21%,开放申购,开放赎回,
2014-01-10,0.9570,0.9570,-0.10%,开放申购,开放赎回,
2014-01-13,0.9540,0.9540,-0.31%,开放申购,开放赎回,
2014-01-14,0.9570,0.9570,0.31%,开放申购,开放赎回,
2014-01-15,0.9630,0.9630,0.63%,开放申购,开放赎回,
2014-01-16,0.9610,0.9610,-0.21%,开放申购,开放赎回,
2014-01-17,0.9610,0.9610,0.00%,开放申购,开放赎回,
2014-01-20,0.9570,0.9570,-0.42%,开放申购,开放赎回,
2014-01-21,0.9580,0.9580,0.10%,开放申购,开放赎回,
2014-01-22,0.9670,0.9670,0.94%,开放申购,开放赎回,
2014-01-23,0.9650,0.9650,-0.21%,开放申购,开放赎回,
2014-01-24,0.9710,0.9710,0.62%,开放申购,开放赎回,
2014-01-27,0.9720,0.9720,0.10%,开放申购,开放赎回,
2014-01-28,0.9690,0.9690,-0.31%,开放申购,开放赎回,
2014-01-29,0.9690,0.9690,0.00%,开放申购,开放赎回,
2014-01-30,0.9680,0.9680,-0.10%,开放申购,开放赎回,
2014-02-07,0.9710,0.9710,0.31%,开放申购,开放赎回,
2014-02-10,0.9770,0.9770,0.62%,开放申购,开放赎回,
2014-02-11,0.9750,0.9750,-0.20%,开放申购,开放赎回,
2014-02-12,0.9800,0.9800,0.51%,开放申购,开放赎回,
2014-02-13,0.9790,0.9790,-0.10%,开放申购,开放赎回,
2014-02-14,0.9860,0.9860,0.72%,开放申购,开放赎回,
2014-02-17,0.9860,0.9860,0.00%,开放申购,开放赎回,
2014-02-18,0.9820,0.9820,-0.41%,开放申购,开放赎回,
2014-02-19,0.9810,0.9810,-0.10%,开放申购,开放赎回,
2014-02-20,0.9820,0.9820,0.10%,开放申购,开放赎回,
2014-02-21,0.9820,0.9820,0.00%,开放申购,开放赎回,
2014-02-24,0.9870,0.9870,0.51%,开放申购,开放赎回,
2014-02-25,0.9850,0.9850,-0.20%,开放申购,开放赎回,
2014-02-26,0.9870,0.9870,0.20%,开放申购,开放赎回,
2014-02-27,0.9900,0.9900,0.30%,开放申购,开放赎回,
2014-02-28,0.9910,0.9910,0.10%,开放申购,开放赎回,
2014-03-03,0.9930,0.9930,0.20%,开放申购,开放赎回,
