2013-04-24,1.0000,1.0000,,封闭期,封闭期,
2013-04-26,1.0000,1.0000,0.00%,封闭期,封闭期,
2013-05-03,1.0010,1.0010,0.10%,封闭期,封闭期,
2013-05-10,1.0010,1.0010,0.00%,封闭期,封闭期,
2013-05-17,1.0010,1.0010,0.00%,封闭期,封闭期,
2013-05-24,1.0020,1.0020,0.10%,封闭期,封闭期,
2013-05-27,1.0020,1.0020,0.00%,开放申购,开放赎回,
2013-05-28,1.0020,1.0020,0.00%,开放申购,开放赎回,
2013-05-29,1.0020,1.0020,0.00%,开放申购,开放赎回,
2013-05-30,1.0020,1.0020,0.00%,开放申购,开放赎回,
2013-05-31,1.0030,1.0030,0.10%,开放申购,开放赎回,
2013-06-03,1.0030,1.0030,0.00%,开放申购,开放赎回,
2013-06-04,1.0030,1.0030,0.00%,开放申购,开放赎回,
2013-06-05,1.0030,1.0030,0.00%,开放申购,开放赎回,
2013-06-06,1.0030,1.0030,0.00%,开放申购,开放赎回,
2013-06-07,1.0030,1.0030,0.00%,开放申购,开放赎回,
2013-06-13,1.0020,1.0020,-0.10%,开放申购,开放赎回,
2013-06-14,1.0030,1.0030,0.10%,开放申购,开放赎回,
2013-06-17,1.0030,1.0030,0.00%,开放申购,开放赎回,
2013-06-18,1.0030,1.0030,0.00%,开放申购,开放赎回,
2013-06-19,1.0030,1.0030,0.00%,开放申购,开放赎回,
2013-06-20,1.0000,1.0000,-0.30%,开放申购,开放赎回,
2013-06-21,1.0000,1.0000,0.00%,开放申购,开放赎回,
2013-06-24,0.9960,0.9960,-0.40%,开放申购,开放赎回,
2013-06-25,0.9970,0.9970,0.10%,开放申购,开放赎回,
2013-06-26,1.0000,1.0000,0.30%,开放申购,开放赎回,
2013-06-27,1.0000,1.0000,0.00%,开放申购,开放赎回,
2013-06-28,1.0020,1.0020,0.20%,开放申购,开放赎回,
2013-06-30,1.0020,1.0020,0.00%,开放申购,开放赎回,
2013-07-01,1.0040,1.0040,0.20%,开放申购,开放赎回,
2013-07-02,1.0050,1.0050,0.10%,开放申购,开放赎回,
2013-07-03,1.0050,1.0050,0.00%,开放申购,开放赎回,
2013-07-04,1.0050,1.0050,0.00%,开放申购,开放赎回,
2013-07-05,1.0060,1.0060,0.10%,开放申购,开放赎回,
2013-07-08,1.0040,1.0040,-0.20%,开放申购,开放赎回,
2013-07-09,1.0040,1.0040,0.00%,开放申购,开放赎回,
2013-07-10,1.0060,1.0060,0.20%,开放申购,开放赎回,
2013-07-11,1.0070,1.0070,0.10%,开放申购,开放赎回,
2013-07-12,1.0070,1.0070,0.00%,开放申购,开放赎回,
2013-07-15,1.0080,1.0080,0.10%,开放申购,开放赎回,
2013-07-16,1.0090,1.0090,0.10%,开放申购,开放赎回,
2013-07-17,1.0070,1.0070,-0.20%,开放申购,开放赎回,
2013-07-18,1.0060,1.0060,-0.10%,开放申购,开放赎回,
2013-07-19,1.0050,1.0050,-0.10%,开放申购,开放赎回,
2013-07-22,1.0050,1.0050,0.00%,开放申购,开放赎回,
2013-07-23,1.0060,1.0060,0.10%,开放申购,开放赎回,
2013-07-24,1.0060,1.0060,0.00%,开放申购,开放赎回,
2013-07-25,1.0030,1.0030,-0.30%,开放申购,开放赎回,
2013-07-26,1.0040,1.0040,0.10%,开放申购,开放赎回,
2013-07-29,1.0020,1.0020,-0.20%,开放申购,开放赎回,
2013-07-30,1.0020,1.0020,0.00%,开放申购,开放赎回,
