2013-03-08,1.0000,1.0000,,暂停申购,暂停赎回,
2013-03-11,1.0000,1.0000,0.00%,暂停申购,暂停赎回,
2013-03-12,1.0000,1.0000,0.00%,暂停申购,暂停赎回,
2013-03-13,1.0000,1.0000,0.00%,暂停申购,暂停赎回,
2013-03-14,1.0000,1.0000,0.00%,暂停申购,暂停赎回,
2013-03-15,1.0000,1.0000,0.00%,暂停申购,暂停赎回,
2013-03-18,1.0000,1.0000,0.00%,暂停申购,暂停赎回,
2013-03-19,1.0000,1.0000,0.00%,暂停申购,暂停赎回,
2013-03-20,1.0000,1.0000,0.00%,暂停申购,暂停赎回,
2013-03-21,1.0000,1.0000,0.00%,暂停申购,暂停赎回,
2013-03-22,1.0000,1.0000,0.00%,暂停申购,暂停赎回,
2013-03-25,1.0000,1.0000,0.00%,暂停申购,暂停赎回,
2013-03-26,1.0000,1.0000,0.00%,暂停申购,暂停赎回,
2013-03-27,1.0000,1.0000,0.00%,暂停申购,暂停赎回,
2013-03-28,1.0000,1.0000,0.00%,暂停申购,暂停赎回,
2013-03-29,1.0010,1.0010,0.10%,暂停申购,暂停赎回,
2013-04-01,1.0010,1.0010,0.00%,暂停申购,暂停赎回,
2013-04-02,1.0020,1.0020,0.10%,暂停申购,暂停赎回,
2013-04-03,1.0020,1.0020,0.00%,暂停申购,暂停赎回,
2013-04-08,1.0030,1.0030,0.10%,暂停申购,暂停赎回,
2013-04-09,1.0040,1.0040,0.10%,暂停申购,暂停赎回,
2013-04-10,1.0040,1.0040,0.00%,暂停申购,暂停赎回,
2013-04-11,1.0040,1.0040,0.00%,暂停申购,暂停赎回,
2013-04-12,1.0050,1.0050,0.10%,暂停申购,暂停赎回,
2013-04-15,1.0060,1.0060,0.10%,暂停申购,暂停赎回,
2013-04-16,1.0060,1.0060,0.00%,暂停申购,暂停赎回,
2013-04-17,1.0060,1.0060,0.00%,暂停申购,暂停赎回,
2013-04-18,1.0060,1.0060,0.00%,暂停申购,暂停赎回,
2013-04-19,1.0040,1.0040,-0.20%,暂停申购,暂停赎回,
2013-04-22,1.0020,1.0020,-0.20%,暂停申购,暂停赎回,
2013-04-23,1.0010,1.0010,-0.10%,暂停申购,暂停赎回,
2013-04-24,1.0010,1.0010,0.00%,暂停申购,暂停赎回,
2013-04-25,1.0020,1.0020,0.10%,暂停申购,暂停赎回,
2013-04-26,1.0030,1.0030,0.10%,暂停申购,暂停赎回,
2013-05-02,1.0040,1.0040,0.10%,暂停申购,暂停赎回,
2013-05-03,1.0040,1.0040,0.00%,暂停申购,暂停赎回,
2013-05-06,1.0050,1.0050,0.10%,暂停申购,暂停赎回,
2013-05-07,1.0060,1.0060,0.10%,暂停申购,暂停赎回,
2013-05-08,1.0060,1.0060,0.00%,暂停申购,暂停赎回,
2013-05-09,1.0060,1.0060,0.00%,暂停申购,暂停赎回,
2013-05-10,1.0070,1.0070,0.10%,暂停申购,暂停赎回,
2013-05-13,1.0080,1.0080,0.10%,暂停申购,暂停赎回,
2013-05-14,1.0080,1.0080,0.00%,暂停申购,暂停赎回,
2013-05-15,1.0090,1.0090,0.10%,暂停申购,暂停赎回,
2013-05-16,1.0090,1.0090,0.00%,暂停申购,暂停赎回,
2013-05-17,1.0090,1.0090,0.00%,暂停申购,暂停赎回,
2013-05-20,1.0090,1.0090,0.00%,暂停申购,暂停赎回,
2013-05-21,1.0090,1.0090,0.00%,暂停申购,暂停赎回,
2013-05-22,1.0090,1.0090,0.00%,暂停申购,暂停赎回,
2013-05-23,1.0090,1.0090,0.00%,暂停申购,暂停赎回,
2013-05-24,1.0100,1.0100,0.10%,暂停申购,暂停赎回,
2013-05-27,1.0100,1.0100,0.00%,暂停申购,暂停赎回,
2013-05-28,1.0100,1.0100,0.00%,暂停申购,暂停赎回,
2013-05-29,1.0110,1.0110,0.10%,暂停申购,暂停赎回,
2013-05-30,1.0110,1.0110,0.00%,暂停申购,暂停赎回,
2013-05-31,1.0110,1.0110,0.00%,暂停申购,暂停赎回,
2013-06-03,1.0110,1.0110,0.00%,暂停申购,暂停赎回,
2013-06-04,1.0110,1.0110,0.00%,暂停申购,暂停赎回,
2013-06-05,1.0110,1.0110,0.00%,暂停申购,暂停赎回,
2013-06-06,1.0100,1.0100,-0.10%,暂停申购,暂停赎回,
2013-06-07,1.0100,1.0100,0.00%,暂停申购,暂停赎回,
2013-06-13,1.0090,1.0090,-0.10%,开放申购,开放赎回,
2013-06-14,1.0080,1.0080,-0.10%,暂停申购,暂停赎回,
2013-06-17,1.0070,1.0070,-0.10%,暂停申购,暂停赎回,
2013-06-18,1.0070,1.0070,0.00%,暂停申购,暂停赎回,
2013-06-19,1.0060,1.0060,-0.10%,暂停申购,暂停赎回,
2013-06-20,1.0010,1.0010,-0.50%,暂停申购,暂停赎回,
2013-06-21,1.0000,1.0000,-0.10%,暂停申购,暂停赎回,
2013-06-24,0.9980,0.9980,-0.20%,暂停申购,暂停赎回,
2013-06-25,0.9980,0.9980,0.00%,暂停申购,暂停赎回,
2013-06-26,1.0010,1.0010,0.30%,暂停申购,暂停赎回,
2013-06-27,1.0030,1.0030,0.20%,暂停申购,暂停赎回,
2013-06-28,1.0050,1.0050,0.20%,暂停申购,暂停赎回,
2013-06-30,1.0050,1.0050,0.00%,暂停申购,暂停赎回,
2013-07-01,1.0050,1.0050,0.00%,暂停申购,暂停赎回,
2013-07-02,1.0060,1.0060,0.10%,暂停申购,暂停赎回,
2013-07-03,1.0070,1.0070,0.10%,暂停申购,暂停赎回,
2013-07-04,1.0090,1.0090,0.20%,暂停申购,暂停赎回,
2013-07-05,1.0100,1.0100,0.10%,暂停申购,暂停赎回,
2013-07-08,1.0100,1.0100,0.00%,暂停申购,暂停赎回,
2013-07-09,1.0100,1.0100,0.00%,暂停申购,暂停赎回,
2013-07-10,1.0090,1.0090,-0.10%,暂停申购,暂停赎回,
2013-07-11,1.0090,1.0090,0.00%,暂停申购,暂停赎回,
2013-07-12,1.0080,1.0080,-0.10%,暂停申购,暂停赎回,
2013-07-15,1.0080,1.0080,0.00%,暂停申购,暂停赎回,
2013-07-16,1.0070,1.0070,-0.10%,暂停申购,暂停赎回,
2013-07-17,1.0070,1.0070,0.00%,暂停申购,暂停赎回,
2013-07-18,1.0060,1.0060,-0.10%,暂停申购,暂停赎回,
2013-07-19,1.0050,1.0050,-0.10%,暂停申购,暂停赎回,
2013-07-22,1.0040,1.0040,-0.10%,暂停申购,暂停赎回,
2013-07-23,1.0020,1.0020,-0.20%,暂停申购,暂停赎回,
2013-07-24,1.0010,1.0010,-0.10%,暂停申购,暂停赎回,
2013-07-25,1.0010,1.0010,0.00%,暂停申购,暂停赎回,
2013-07-26,1.0020,1.0020,0.10%,暂停申购,暂停赎回,
2013-07-29,1.0020,1.0020,0.00%,暂停申购,暂停赎回,
2013-07-30,1.0010,1.0010,-0.10%,暂停申购,暂停赎回,
2013-07-31,1.0020,1.0020,0.10%,暂停申购,暂停赎回,
2013-08-01,1.0030,1.0030,0.10%,暂停申购,暂停赎回,
2013-08-02,1.0040,1.0040,0.10%,暂停申购,暂停赎回,
2013-08-05,1.0040,1.0040,0.00%,暂停申购,暂停赎回,
2013-08-06,1.0030,1.0030,-0.10%,暂停申购,暂停赎回,
2013-08-07,1.0030,1.0030,0.00%,暂停申购,暂停赎回,
2013-08-08,1.0020,1.0020,-0.10%,暂停申购,暂停赎回,
2013-08-09,1.0020,1.0020,0.00%,暂停申购,暂停赎回,
2013-08-12,1.0010,1.0010,-0.10%,暂停申购,暂停赎回,
2013-08-13,1.0000,1.0000,-0.10%,暂停申购,暂停赎回,
2013-08-14,0.9990,0.9990,-0.10%,暂停申购,暂停赎回,
2013-08-15,0.9970,0.9970,-0.20%,暂停申购,暂停赎回,
2013-08-16,0.9970,0.9970,0.00%,暂停申购,暂停赎回,
2013-08-19,0.9970,0.9970,0.00%,暂停申购,暂停赎回,
2013-08-20,0.9960,0.9960,-0.10%,暂停申购,暂停赎回,
2013-08-21,0.9960,0.9960,0.00%,暂停申购,暂停赎回,
2013-08-22,0.9960,0.9960,0.00%,暂停申购,暂停赎回,
2013-08-23,0.9970,0.9970,0.10%,暂停申购,暂停赎回,
2013-08-26,0.9970,0.9970,0.00%,暂停申购,暂停赎回,
2013-08-27,0.9980,0.9980,0.10%,暂停申购,暂停赎回,
2013-08-28,0.9980,0.9980,0.00%,暂停申购,暂停赎回,
2013-08-29,0.9980,0.9980,0.00%,暂停申购,暂停赎回,
2013-08-30,0.9980,0.9980,0.00%,暂停申购,暂停赎回,
2013-09-02,0.9980,0.9980,0.00%,暂停申购,暂停赎回,
2013-09-03,0.9980,0.9980,0.00%,暂停申购,暂停赎回,
2013-09-04,0.9980,0.9980,0.00%,暂停申购,暂停赎回,
2013-09-05,0.9990,0.9990,0.10%,暂停申购,暂停赎回,
2013-09-06,0.9990,0.9990,0.00%,暂停申购,暂停赎回,
2013-09-09,1.0000,1.0000,0.10%,开放申购,开放赎回,
2013-09-10,1.0000,1.0000,0.00%,暂停申购,暂停赎回,
2013-09-11,1.0000,1.0000,0.00%,暂停申购,暂停赎回,
2013-09-12,1.0000,1.0000,0.00%,暂停申购,暂停赎回,
2013-09-13,0.9990,0.9990,-0.10%,暂停申购,暂停赎回,
2013-09-16,0.9990,0.9990,0.00%,暂停申购,暂停赎回,
2013-09-17,0.9990,0.9990,0.00%,暂停申购,暂停赎回,
2013-09-18,1.0000,1.0000,0.10%,暂停申购,暂停赎回,
2013-09-23,1.0000,1.0000,0.00%,暂停申购,暂停赎回,
2013-09-24,1.0000,1.0000,0.00%,暂停申购,暂停赎回,
2013-09-25,1.0010,1.0010,0.10%,暂停申购,暂停赎回,
2013-09-26,1.0010,1.0010,0.00%,暂停申购,暂停赎回,
2013-09-27,1.0010,1.0010,0.00%,暂停申购,暂停赎回,
2013-09-30,1.0020,1.0020,0.10%,暂停申购,暂停赎回,
2013-10-08,1.0030,1.0030,0.10%,暂停申购,暂停赎回,
2013-10-09,1.0030,1.0030,0.00%,暂停申购,暂停赎回,
2013-10-10,1.0030,1.0030,0.00%,暂停申购,暂停赎回,
2013-10-11,1.0030,1.0030,0.00%,暂停申购,暂停赎回,
2013-10-14,1.0030,1.0030,0.00%,暂停申购,暂停赎回,
2013-10-15,1.0030,1.0030,0.00%,暂停申购,暂停赎回,
2013-10-16,1.0030,1.0030,0.00%,暂停申购,暂停赎回,
2013-10-17,1.0020,1.0020,-0.10%,暂停申购,暂停赎回,
2013-10-18,1.0030,1.0030,0.10%,暂停申购,暂停赎回,
2013-10-21,1.0030,1.0030,0.00%,暂停申购,暂停赎回,
2013-10-22,1.0030,1.0030,0.00%,暂停申购,暂停赎回,
2013-10-23,1.0030,1.0030,0.00%,暂停申购,暂停赎回,
2013-10-24,1.0010,1.0010,-0.20%,暂停申购,暂停赎回,
2013-10-25,1.0000,1.0000,-0.10%,暂停申购,暂停赎回,
2013-10-28,1.0000,1.0000,0.00%,暂停申购,暂停赎回,
2013-10-29,1.0000,1.0000,0.00%,暂停申购,暂停赎回,
2013-10-30,0.9990,0.9990,-0.10%,暂停申购,暂停赎回,
2013-10-31,0.9990,0.9990,0.00%,暂停申购,暂停赎回,
2013-11-01,0.9990,0.9990,0.00%,暂停申购,暂停赎回,
2013-11-04,1.0000,1.0000,0.10%,暂停申购,暂停赎回,
