2013-03-13,1.0000,1.0000,,封闭期,封闭期,
2013-03-15,1.0000,1.0000,,封闭期,封闭期,
2013-03-22,1.0000,1.0000,0.00%,封闭期,封闭期,
2013-03-29,1.0020,1.0020,0.20%,封闭期,封闭期,
2013-04-03,1.0020,1.0020,0.00%,封闭期,封闭期,
2013-04-12,1.0040,1.0040,0.20%,封闭期,封闭期,
2013-04-19,1.0050,1.0050,0.10%,封闭期,封闭期,
2013-04-22,1.0030,1.0030,-0.20%,开放申购,开放赎回,
2013-04-23,1.0020,1.0020,-0.10%,开放申购,开放赎回,
2013-04-24,1.0030,1.0030,0.10%,开放申购,开放赎回,
2013-04-25,1.0030,1.0030,0.00%,开放申购,开放赎回,
2013-04-26,1.0030,1.0030,0.00%,开放申购,开放赎回,
2013-05-02,1.0040,1.0040,0.10%,开放申购,开放赎回,
2013-05-03,1.0050,1.0050,0.10%,开放申购,开放赎回,
2013-05-06,1.0040,1.0040,-0.10%,开放申购,开放赎回,
2013-05-07,1.0050,1.0050,0.10%,开放申购,开放赎回,
2013-05-08,1.0050,1.0050,0.00%,开放申购,开放赎回,
2013-05-09,1.0050,1.0050,0.00%,开放申购,开放赎回,
2013-05-10,1.0060,1.0060,0.10%,开放申购,开放赎回,
2013-05-13,1.0080,1.0080,0.20%,开放申购,开放赎回,
2013-05-14,1.0080,1.0080,0.00%,开放申购,开放赎回,
2013-05-15,1.0090,1.0090,0.10%,开放申购,开放赎回,
2013-05-16,1.0100,1.0100,0.10%,开放申购,开放赎回,
2013-05-17,1.0100,1.0100,0.00%,开放申购,开放赎回,
2013-05-20,1.0110,1.0110,0.10%,开放申购,开放赎回,
2013-05-21,1.0110,1.0110,0.00%,开放申购,开放赎回,
2013-05-22,1.0110,1.0110,0.00%,开放申购,开放赎回,
2013-05-23,1.0110,1.0110,0.00%,开放申购,开放赎回,
2013-05-24,1.0120,1.0120,0.10%,开放申购,开放赎回,
2013-05-27,1.0130,1.0130,0.10%,开放申购,开放赎回,
2013-05-28,1.0120,1.0120,-0.10%,开放申购,开放赎回,
2013-05-29,1.0120,1.0120,0.00%,开放申购,开放赎回,
2013-05-30,1.0120,1.0120,0.00%,开放申购,开放赎回,
2013-05-31,1.0130,1.0130,0.10%,开放申购,开放赎回,
2013-06-03,1.0130,1.0130,0.00%,开放申购,开放赎回,
2013-06-04,1.0130,1.0130,0.00%,开放申购,开放赎回,
2013-06-05,1.0130,1.0130,0.00%,开放申购,开放赎回,
