2013-04-18,1.0000,1.0000,,封闭期,封闭期,
2013-04-19,1.0000,1.0000,0.00%,封闭期,封闭期,
2013-04-26,1.0000,1.0000,0.00%,封闭期,封闭期,
2013-05-03,1.0010,1.0010,0.10%,封闭期,封闭期,
2013-05-10,1.0010,1.0010,0.00%,封闭期,封闭期,
2013-05-17,1.0030,1.0030,0.20%,封闭期,封闭期,
2013-05-20,1.0030,1.0030,0.00%,开放申购,开放赎回,
2013-05-21,1.0040,1.0040,0.10%,开放申购,开放赎回,
2013-05-22,1.0020,1.0020,-0.20%,开放申购,开放赎回,
2013-05-23,1.0020,1.0020,0.00%,开放申购,开放赎回,
2013-05-24,1.0040,1.0040,0.20%,开放申购,开放赎回,
2013-05-27,1.0040,1.0040,0.00%,开放申购,开放赎回,
2013-05-28,1.0040,1.0040,0.00%,开放申购,开放赎回,
2013-05-29,1.0040,1.0040,0.00%,开放申购,开放赎回,
2013-05-30,1.0040,1.0040,0.00%,开放申购,开放赎回,
2013-05-31,1.0040,1.0040,0.00%,开放申购,开放赎回,
2013-06-03,1.0030,1.0030,-0.10%,开放申购,开放赎回,
2013-06-04,1.0020,1.0020,-0.10%,开放申购,开放赎回,
2013-06-05,1.0020,1.0020,0.00%,开放申购,开放赎回,
2013-06-06,1.0020,1.0020,0.00%,开放申购,开放赎回,
2013-06-07,1.0010,1.0010,-0.10%,开放申购,开放赎回,
2013-06-13,0.9980,0.9980,-0.30%,开放申购,开放赎回,
2013-06-14,1.0000,1.0000,0.20%,开放申购,开放赎回,
2013-06-17,1.0000,1.0000,0.00%,开放申购,开放赎回,
2013-06-18,0.9990,0.9990,-0.10%,开放申购,开放赎回,
2013-06-19,0.9980,0.9980,-0.10%,开放申购,开放赎回,
2013-06-20,0.9920,0.9920,-0.60%,开放申购,开放赎回,
2013-06-21,0.9930,0.9930,0.10%,开放申购,开放赎回,
2013-06-24,0.9880,0.9880,-0.50%,开放申购,开放赎回,
2013-06-25,0.9900,0.9900,0.20%,开放申购,开放赎回,
2013-06-26,0.9920,0.9920,0.20%,开放申购,开放赎回,
2013-06-27,0.9920,0.9920,0.00%,开放申购,开放赎回,
2013-06-28,0.9940,0.9940,0.20%,开放申购,开放赎回,
2013-06-30,0.9940,0.9940,0.00%,开放申购,开放赎回,
2013-07-01,0.9970,0.9970,0.30%,开放申购,开放赎回,
2013-07-02,0.9980,0.9980,0.10%,开放申购,开放赎回,
2013-07-03,0.9980,0.9980,0.00%,开放申购,开放赎回,
2013-07-04,0.9980,0.9980,0.00%,开放申购,开放赎回,
2013-07-05,0.9990,0.9990,0.10%,开放申购,开放赎回,
2013-07-08,0.9980,0.9980,-0.10%,开放申购,开放赎回,
2013-07-09,0.9980,0.9980,0.00%,开放申购,开放赎回,
2013-07-10,0.9980,0.9980,0.00%,开放申购,开放赎回,
2013-07-11,0.9990,0.9990,0.10%,开放申购,开放赎回,
2013-07-12,0.9980,0.9980,-0.10%,开放申购,开放赎回,
2013-07-15,0.9990,0.9990,0.10%,开放申购,开放赎回,
2013-07-16,0.9990,0.9990,0.00%,开放申购,开放赎回,
2013-07-17,0.9990,0.9990,0.00%,开放申购,开放赎回,
2013-07-18,0.9970,0.9970,-0.20%,开放申购,开放赎回,
2013-07-19,0.9970,0.9970,0.00%,开放申购,开放赎回,
2013-07-22,0.9960,0.9960,-0.10%,开放申购,开放赎回,
2013-07-23,0.9970,0.9970,0.10%,开放申购,开放赎回,
2013-07-24,0.9970,0.9970,0.00%,开放申购,开放赎回,
2013-07-25,0.9960,0.9960,-0.10%,开放申购,开放赎回,
2013-07-26,0.9970,0.9970,0.10%,开放申购,开放赎回,
2013-07-29,0.9960,0.9960,-0.10%,开放申购,开放赎回,
2013-07-30,0.9960,0.9960,0.00%,开放申购,开放赎回,
2013-07-31,0.9960,0.9960,0.00%,开放申购,开放赎回,
2013-08-01,0.9980,0.9980,0.20%,开放申购,开放赎回,
2013-08-02,1.0000,1.0000,0.20%,开放申购,开放赎回,
2013-08-05,1.0010,1.0010,0.10%,开放申购,开放赎回,
2013-08-06,1.0010,1.0010,0.00%,开放申购,开放赎回,
2013-08-07,1.0010,1.0010,0.00%,开放申购,开放赎回,
2013-08-08,1.0000,1.0000,-0.10%,开放申购,开放赎回,
2013-08-09,1.0010,1.0010,0.10%,开放申购,开放赎回,
2013-08-12,1.0010,1.0010,0.00%,开放申购,开放赎回,
2013-08-13,1.0010,1.0010,0.00%,开放申购,开放赎回,
2013-08-14,1.0010,1.0010,0.00%,开放申购,开放赎回,
2013-08-15,1.0000,1.0000,-0.10%,开放申购,开放赎回,
2013-08-16,1.0000,1.0000,0.00%,开放申购,开放赎回,
2013-08-19,1.0000,1.0000,0.00%,开放申购,开放赎回,
2013-08-20,0.9990,0.9990,-0.10%,开放申购,开放赎回,
2013-08-21,0.9990,0.9990,0.00%,开放申购,开放赎回,
2013-08-22,0.9990,0.9990,0.00%,开放申购,开放赎回,
2013-08-23,0.9980,0.9980,-0.10%,开放申购,开放赎回,
2013-08-26,1.0000,1.0000,0.20%,开放申购,开放赎回,
2013-08-27,1.0000,1.0000,0.00%,开放申购,开放赎回,
2013-08-28,1.0000,1.0000,0.00%,开放申购,开放赎回,
2013-08-29,1.0000,1.0000,0.00%,开放申购,开放赎回,
2013-08-30,1.0000,1.0000,0.00%,开放申购,开放赎回,
2013-09-02,1.0000,1.0000,0.00%,开放申购,开放赎回,
2013-09-03,1.0010,1.0010,0.10%,开放申购,开放赎回,
2013-09-04,1.0010,1.0010,0.00%,开放申购,开放赎回,
2013-09-05,1.0010,1.0010,0.00%,开放申购,开放赎回,
2013-09-06,1.0020,1.0020,0.10%,开放申购,开放赎回,
2013-09-09,1.0040,1.0040,0.20%,开放申购,开放赎回,
2013-09-10,1.0040,1.0040,0.00%,开放申购,开放赎回,
2013-09-11,1.0030,1.0030,-0.10%,开放申购,开放赎回,
2013-09-12,1.0050,1.0050,0.20%,开放申购,开放赎回,
2013-09-13,1.0040,1.0040,-0.10%,开放申购,开放赎回,
2013-09-16,1.0030,1.0030,-0.10%,开放申购,开放赎回,
2013-09-17,1.0020,1.0020,-0.10%,开放申购,开放赎回,
2013-09-18,1.0020,1.0020,0.00%,开放申购,开放赎回,
2013-09-23,1.0040,1.0040,0.20%,开放申购,开放赎回,
2013-09-24,1.0030,1.0030,-0.10%,开放申购,开放赎回,
2013-09-25,1.0030,1.0030,0.00%,开放申购,开放赎回,
2013-09-26,1.0010,1.0010,-0.20%,开放申购,开放赎回,
2013-09-27,1.0020,1.0020,0.10%,开放申购,开放赎回,
2013-09-30,1.0020,1.0020,0.00%,开放申购,开放赎回,
2013-10-08,1.0040,1.0040,0.20%,开放申购,开放赎回,
2013-10-09,1.0050,1.0050,0.10%,开放申购,开放赎回,
2013-10-10,1.0040,1.0040,-0.10%,开放申购,开放赎回,
2013-10-11,1.0040,1.0040,0.00%,开放申购,开放赎回,
2013-10-14,1.0040,1.0040,0.00%,开放申购,开放赎回,
2013-10-15,1.0030,1.0030,-0.10%,开放申购,开放赎回,
2013-10-16,1.0010,1.0010,-0.20%,开放申购,开放赎回,
2013-10-17,1.0010,1.0010,0.00%,开放申购,开放赎回,
2013-10-18,1.0000,1.0000,-0.10%,开放申购,开放赎回,
2013-10-21,1.0010,1.0010,0.10%,开放申购,开放赎回,
2013-10-22,1.0000,1.0000,-0.10%,开放申购,开放赎回,
2013-10-23,0.9990,0.9990,-0.10%,开放申购,开放赎回,
2013-10-24,0.9960,0.9960,-0.30%,开放申购,开放赎回,
2013-10-25,0.9940,0.9940,-0.20%,开放申购,开放赎回,
2013-10-28,0.9930,0.9930,-0.10%,开放申购,开放赎回,
2013-10-29,0.9920,0.9920,-0.10%,开放申购,开放赎回,
2013-10-30,0.9920,0.9920,0.00%,开放申购,开放赎回,
2013-10-31,0.9920,0.9920,0.00%,开放申购,开放赎回,
2013-11-01,0.9930,0.9930,0.10%,开放申购,开放赎回,
2013-11-04,0.9940,0.9940,0.10%,开放申购,开放赎回,
2013-11-05,0.9930,0.9930,-0.10%,开放申购,开放赎回,
2013-11-06,0.9910,0.9910,-0.20%,开放申购,开放赎回,
2013-11-07,0.9900,0.9900,-0.10%,开放申购,开放赎回,
2013-11-08,0.9880,0.9880,-0.20%,开放申购,开放赎回,
2013-11-11,0.9860,0.9860,-0.20%,开放申购,开放赎回,
2013-11-12,0.9860,0.9860,0.00%,开放申购,开放赎回,
2013-11-13,0.9840,0.9840,-0.20%,开放申购,开放赎回,
2013-11-14,0.9850,0.9850,0.10%,开放申购,开放赎回,
2013-11-15,0.9850,0.9850,0.00%,开放申购,开放赎回,
2013-11-18,0.9860,0.9860,0.10%,开放申购,开放赎回,
2013-11-19,0.9870,0.9870,0.10%,开放申购,开放赎回,
2013-11-20,0.9880,0.9880,0.10%,开放申购,开放赎回,
2013-11-21,0.9890,0.9890,0.10%,开放申购,开放赎回,
2013-11-22,0.9890,0.9890,0.00%,开放申购,开放赎回,
2013-11-25,0.9890,0.9890,0.00%,开放申购,开放赎回,
2013-11-26,0.9900,0.9900,0.10%,开放申购,开放赎回,
2013-11-27,0.9910,0.9910,0.10%,开放申购,开放赎回,
2013-11-28,0.9920,0.9920,0.10%,开放申购,开放赎回,
2013-11-29,0.9920,0.9920,0.00%,开放申购,开放赎回,
2013-12-02,0.9900,0.9900,-0.20%,开放申购,开放赎回,
2013-12-03,0.9870,0.9870,-0.30%,开放申购,开放赎回,
2013-12-04,0.9910,0.9910,0.41%,开放申购,开放赎回,
2013-12-05,0.9910,0.9910,0.00%,开放申购,开放赎回,
2013-12-06,0.9920,0.9920,0.10%,开放申购,开放赎回,
2013-12-09,0.9910,0.9910,-0.10%,开放申购,开放赎回,
2013-12-10,0.9900,0.9900,-0.10%,开放申购,开放赎回,
2013-12-11,0.9890,0.9890,-0.10%,开放申购,开放赎回,
2013-12-12,0.9890,0.9890,0.00%,开放申购,开放赎回,
2013-12-13,0.9900,0.9900,0.10%,开放申购,开放赎回,
2013-12-16,0.9890,0.9890,-0.10%,开放申购,开放赎回,
2013-12-17,0.9880,0.9880,-0.10%,开放申购,开放赎回,
2013-12-18,0.9870,0.9870,-0.10%,开放申购,开放赎回,
2013-12-19,0.9850,0.9850,-0.20%,开放申购,开放赎回,
2013-12-20,0.9840,0.9840,-0.10%,开放申购,开放赎回,
2013-12-23,0.9830,0.9830,-0.10%,开放申购,开放赎回,
2013-12-24,0.9840,0.9840,0.10%,开放申购,开放赎回,
2013-12-25,0.9820,0.9820,-0.20%,开放申购,开放赎回,
2013-12-26,0.9820,0.9820,0.00%,开放申购,开放赎回,
2013-12-27,0.9830,0.9830,0.10%,开放申购,开放赎回,
2013-12-30,0.9830,0.9830,0.00%,开放申购,开放赎回,
2013-12-31,0.9840,0.9840,0.10%,开放申购,开放赎回,
2014-01-02,0.9840,0.9840,0.00%,开放申购,开放赎回,
2014-01-03,0.9840,0.9840,0.00%,开放申购,开放赎回,
2014-01-06,0.9830,0.9830,-0.10%,开放申购,开放赎回,
2014-01-07,0.9820,0.9820,-0.10%,开放申购,开放赎回,
2014-01-08,0.9820,0.9820,0.00%,开放申购,开放赎回,
2014-01-09,0.9830,0.9830,0.10%,开放申购,开放赎回,
2014-01-10,0.9820,0.9820,-0.10%,开放申购,开放赎回,
2014-01-13,0.9820,0.9820,0.00%,开放申购,开放赎回,
2014-01-14,0.9820,0.9820,0.00%,开放申购,开放赎回,
2014-01-15,0.9820,0.9820,0.00%,开放申购,开放赎回,
2014-01-16,0.9830,0.9830,0.10%,开放申购,开放赎回,
2014-01-17,0.9830,0.9830,0.00%,限制大额申购,开放赎回,
2014-01-20,0.9820,0.9820,-0.10%,限制大额申购,开放赎回,
2014-01-21,0.9830,0.9830,0.10%,限制大额申购,开放赎回,
2014-01-22,0.9870,0.9870,0.41%,限制大额申购,开放赎回,
2014-01-23,1.0140,1.0140,2.74%,限制大额申购,开放赎回,
2014-01-24,1.0240,1.0240,0.99%,限制大额申购,开放赎回,
2014-01-27,1.0360,1.0360,1.17%,限制大额申购,开放赎回,
2014-01-28,1.0470,1.0470,1.06%,限制大额申购,开放赎回,
2014-01-29,1.0540,1.0540,0.67%,限制大额申购,开放赎回,
2014-01-30,1.0570,1.0570,0.28%,限制大额申购,开放赎回,
2014-02-07,1.0710,1.0710,1.32%,限制大额申购,开放赎回,
2014-02-10,1.0880,1.0880,1.59%,限制大额申购,开放赎回,
2014-02-11,1.1010,1.1010,1.19%,限制大额申购,开放赎回,
2014-02-12,1.1060,1.1060,0.45%,限制大额申购,开放赎回,
2014-02-13,1.1110,1.1110,0.45%,限制大额申购,开放赎回,
2014-02-14,1.1140,1.1140,0.27%,限制大额申购,开放赎回,
2014-02-17,1.1330,1.1330,1.71%,限制大额申购,开放赎回,
2014-02-18,1.1550,1.1550,1.94%,限制大额申购,开放赎回,
2014-02-19,1.1630,1.1630,0.69%,开放申购,开放赎回,
2014-02-20,1.1630,1.1630,0.00%,开放申购,开放赎回,
2014-02-21,1.1640,1.1640,0.09%,开放申购,开放赎回,
2014-02-24,1.1680,1.1680,0.34%,开放申购,开放赎回,
2014-02-25,1.1780,1.1780,0.86%,开放申购,开放赎回,
2014-02-26,1.1800,1.1800,0.17%,开放申购,开放赎回,
2014-02-27,1.1780,1.1780,-0.17%,开放申购,开放赎回,
2014-02-28,1.1870,1.1870,0.76%,开放申购,开放赎回,
2014-03-03,1.1910,1.1910,0.34%,开放申购,开放赎回,
2014-03-04,1.1850,1.1850,-0.50%,开放申购,开放赎回,
2014-03-05,1.1780,1.1780,-0.59%,开放申购,开放赎回,
2014-03-06,1.1790,1.1790,0.08%,开放申购,开放赎回,
2014-03-07,1.1780,1.1780,-0.08%,开放申购,开放赎回,
2014-03-10,1.1730,1.1730,-0.42%,开放申购,开放赎回,
2014-03-11,1.1760,1.1760,0.26%,开放申购,开放赎回,
2014-03-12,1.1750,1.1750,-0.09%,开放申购,开放赎回,
2014-03-13,1.1780,1.1780,0.26%,开放申购,开放赎回,
2014-03-14,1.1870,1.1870,0.76%,开放申购,开放赎回,
2014-03-17,1.1880,1.1880,0.08%,开放申购,开放赎回,
2014-03-18,1.1880,1.1880,0.00%,开放申购,开放赎回,
2014-03-19,1.1860,1.1860,-0.17%,开放申购,开放赎回,
2014-03-20,1.1830,1.1830,-0.25%,开放申购,开放赎回,
2014-03-21,1.1900,1.1900,0.59%,开放申购,开放赎回,
2014-03-24,1.1870,1.1870,-0.25%,开放申购,开放赎回,
2014-03-25,1.1870,1.1870,0.00%,开放申购,开放赎回,
2014-03-26,1.1860,1.1860,-0.08%,开放申购,开放赎回,
2014-03-27,1.1800,1.1800,-0.51%,开放申购,开放赎回,
2014-03-28,1.1820,1.1820,0.17%,开放申购,开放赎回,
2014-03-31,1.1830,1.1830,0.08%,开放申购,开放赎回,
2014-04-01,1.1850,1.1850,0.17%,开放申购,开放赎回,
2014-04-02,1.1850,1.1850,0.00%,开放申购,开放赎回,
2014-04-03,1.1830,1.1830,-0.17%,开放申购,开放赎回,
2014-04-04,1.1860,1.1860,0.25%,开放申购,开放赎回,
2014-04-08,1.1880,1.1880,0.17%,开放申购,开放赎回,
2014-04-09,1.1890,1.1890,0.08%,开放申购,开放赎回,
2014-04-10,1.1900,1.1900,0.08%,开放申购,开放赎回,
2014-04-11,1.1910,1.1910,0.08%,开放申购,开放赎回,
2014-04-14,1.1910,1.1910,0.00%,开放申购,开放赎回,
2014-04-15,1.1920,1.1920,0.08%,开放申购,开放赎回,
2014-04-16,1.1920,1.1920,0.00%,开放申购,开放赎回,
2014-04-17,1.1940,1.1940,0.17%,开放申购,开放赎回,
2014-04-18,1.1910,1.1910,-0.25%,开放申购,开放赎回,
2014-04-21,1.1910,1.1910,0.00%,开放申购,开放赎回,
2014-04-22,1.1880,1.1880,-0.25%,开放申购,开放赎回,
2014-04-23,1.1870,1.1870,-0.08%,开放申购,开放赎回,
2014-04-24,1.1880,1.1880,0.08%,开放申购,开放赎回,
2014-04-25,1.1880,1.1880,0.00%,开放申购,开放赎回,
2014-04-28,1.1820,1.1820,-0.51%,开放申购,开放赎回,
2014-04-29,1.1840,1.1840,0.17%,开放申购,开放赎回,
2014-04-30,1.1870,1.1870,0.25%,开放申购,开放赎回,
2014-05-05,1.1910,1.1910,0.34%,开放申购,开放赎回,
2014-05-06,1.1990,1.1990,0.67%,开放申购,开放赎回,
2014-05-07,1.1990,1.1990,0.00%,开放申购,开放赎回,
2014-05-08,1.1990,1.1990,0.00%,开放申购,开放赎回,
2014-05-09,1.2020,1.2020,0.25%,开放申购,开放赎回,
2014-05-12,1.2050,1.2050,0.25%,开放申购,开放赎回,
2014-05-13,1.2050,1.2050,0.00%,开放申购,开放赎回,
2014-05-14,1.2030,1.2030,-0.17%,开放申购,开放赎回,
2014-05-15,1.2020,1.2020,-0.08%,开放申购,开放赎回,
2014-05-16,1.2020,1.2020,0.00%,开放申购,开放赎回,
2014-05-19,1.1980,1.1980,-0.33%,开放申购,开放赎回,
2014-05-20,1.2010,1.2010,0.25%,开放申购,开放赎回,
2014-05-21,1.2060,1.2060,0.42%,开放申购,开放赎回,
2014-05-22,1.2070,1.2070,0.08%,开放申购,开放赎回,
2014-05-23,1.2050,1.2050,-0.17%,开放申购,开放赎回,
2014-05-26,1.2100,1.2100,0.41%,开放申购,开放赎回,
2014-05-27,1.2130,1.2130,0.25%,开放申购,开放赎回,
2014-05-28,1.2180,1.2180,0.41%,开放申购,开放赎回,
2014-05-29,1.2190,1.2190,0.08%,开放申购,开放赎回,
2014-05-30,1.2220,1.2220,0.25%,开放申购,开放赎回,
2014-06-03,1.2250,1.2250,0.25%,开放申购,开放赎回,
2014-06-04,1.2250,1.2250,0.00%,开放申购,开放赎回,
2014-06-05,1.2260,1.2260,0.08%,开放申购,开放赎回,
2014-06-06,1.2270,1.2270,0.08%,开放申购,开放赎回,
2014-06-09,1.2260,1.2260,-0.08%,开放申购,开放赎回,
2014-06-10,1.2290,1.2290,0.24%,开放申购,开放赎回,
